id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,rsi_zscore,macd_zscore,bollinger_zscore,atr_zscore,price_momentum_zscore,ma_trend_zscore,composite_zscore,signal,signal_strength,lookback_period,data_quality,created_at,updated_at
2863,XLI,"""2025-07-11T04:00:00.000Z""",64.64,1.3812,1.1049,1.0175,3.1463,1.3838,4.156,1.2754,0.267,1.4392,2.62,1.0362,1.7403,1.1929,HOLD,0.4,20,good,"""2025-08-06T00:44:50.535Z""","""2025-08-06T00:44:50.535Z"""
2864,XLI,"""2025-07-14T04:00:00.000Z""",73.19,1.4967,1.1974,0.959,3.349,0.128,4.0772,1.9043,0.6225,1.1632,2.5092,-0.0686,1.5729,1.2041,HOLD,0.4,20,good,"""2025-08-06T00:44:50.535Z""","""2025-08-06T00:44:50.535Z"""
2865,XLI,"""2025-07-15T04:00:00.000Z""",70.75,1.5407,1.2325,0.8675,3.3975,-0.394,3.4733,1.594,0.8581,0.8275,2.1653,-0.5114,1.21,0.998,HOLD,0.33,20,good,"""2025-08-06T00:44:50.536Z""","""2025-08-06T00:44:50.536Z"""
2866,XLI,"""2025-07-16T04:00:00.000Z""",77.03,1.5256,1.2205,0.7899,3.028,-0.4277,2.8328,1.878,0.9483,0.552,1.4355,-0.5483,0.859,0.9366,HOLD,0.31,20,good,"""2025-08-06T00:44:50.536Z""","""2025-08-06T00:44:50.536Z"""
2867,XLI,"""2025-07-17T04:00:00.000Z""",64.32,1.3736,1.0989,0.6064,2.7311,-1.6536,1.0425,0.8722,0.6754,-0.0109,0.9197,-1.449,0.059,0.2658,HOLD,0.07,20,good,"""2025-08-06T00:44:50.537Z""","""2025-08-06T00:44:50.537Z"""
2868,XLI,"""2025-07-18T04:00:00.000Z""",56.33,1.2125,0.97,0.5642,2.6509,-0.3603,0.6291,0.2659,0.3367,-0.1306,0.7259,-0.3446,-0.1155,0.1404,HOLD,0.04,20,good,"""2025-08-06T00:44:50.537Z""","""2025-08-06T00:44:50.537Z"""
2869,XLI,"""2025-07-21T04:00:00.000Z""",60.41,1.0183,0.8146,0.4822,2.3681,-0.7451,-0.173,0.5214,-0.1719,-0.3786,0.2611,-0.6675,-0.4687,-0.0903,HOLD,0.02,20,good,"""2025-08-06T00:44:50.538Z""","""2025-08-06T00:44:50.538Z"""
2870,XLI,"""2025-07-22T04:00:00.000Z""",56.32,0.8002,0.6402,0.3905,2.1219,-0.7507,-1.025,0.1358,-0.8003,-0.7046,-0.1497,-0.7532,-0.8856,-0.4883,HOLD,0.12,20,good,"""2025-08-06T00:44:50.538Z""","""2025-08-06T00:44:50.538Z"""
2871,XLI,"""2025-07-23T04:00:00.000Z""",50.97,0.6522,0.5217,0.4218,2.0988,0.4449,-0.7005,-0.4251,-1.1662,-0.6632,-0.2606,0.2783,-0.7827,-0.5599,HOLD,0.19,20,good,"""2025-08-06T00:44:50.539Z""","""2025-08-06T00:44:50.539Z"""
2872,XLI,"""2025-07-24T04:00:00.000Z""",56.69,0.5934,0.4747,0.4935,1.9429,0.897,-0.0505,-0.0402,-1.2582,-0.6007,-0.5458,0.5946,-0.6252,-0.4426,HOLD,0.11,20,good,"""2025-08-06T00:44:50.539Z""","""2025-08-06T00:44:50.539Z"""
2873,XLI,"""2025-07-25T04:00:00.000Z""",47.75,0.4983,0.3986,0.3941,1.9831,-0.5817,-0.7631,-1.0665,-1.446,-1.0633,-0.5142,-0.6891,-1.0629,-1.0487,HOLD,0.35,20,good,"""2025-08-06T00:44:50.540Z""","""2025-08-06T00:44:50.540Z"""
2874,XLI,"""2025-07-28T04:00:00.000Z""",28.27,0.2561,0.2049,0.116,2.3533,-2.2411,-2.9137,-2.622,-1.891,-1.8913,0.0356,-2.0105,-1.9394,-1.9039,SELL,0.95,20,good,"""2025-08-06T00:44:50.540Z""","""2025-08-06T00:44:50.540Z"""
2875,XLI,"""2025-07-29T04:00:00.000Z""",38.29,0.1919,0.1535,0.3274,2.3766,1.8182,-1.2362,-1.5646,-1.8321,-1.1522,0.0092,1.5675,-1.1235,-0.8983,HOLD,0.3,20,good,"""2025-08-06T00:44:50.541Z""","""2025-08-06T00:44:50.541Z"""
2876,XLI,"""2025-07-30T04:00:00.000Z""",38.79,0.1315,0.1052,0.2879,2.3969,-0.1109,-1.4256,-1.4444,-1.7791,-1.2853,-0.0264,-0.1818,-1.1979,-1.1484,HOLD,0.38,20,good,"""2025-08-06T00:44:50.541Z""","""2025-08-06T00:44:50.541Z"""
2877,XLI,"""2025-07-31T04:00:00.000Z""",37.58,0.168,0.1344,0.4531,2.1667,1.1881,-0.3096,-1.4221,-1.5415,-0.6463,-0.5453,1.0591,-0.6227,-0.7958,HOLD,0.27,20,good,"""2025-08-06T00:44:50.542Z""","""2025-08-06T00:44:50.542Z"""
2878,XLI,"""2025-08-01T04:00:00.000Z""",31.65,0.0558,0.0447,0.1738,1.9262,-1.9094,-2.1911,-1.705,-1.6014,-1.4743,-1.1202,-1.6532,-1.3911,-1.5469,SELL,0.77,20,good,"""2025-08-06T00:44:50.542Z""","""2025-08-06T00:44:50.542Z"""
2879,XLI,"""2025-08-04T04:00:00.000Z""",30.58,-0.0965,-0.0772,0.0952,1.7393,-0.895,-2.939,-1.5841,-1.6789,-1.5345,-1.5337,-0.6873,-1.5296,-1.4553,HOLD,0.49,20,good,"""2025-08-06T00:44:50.543Z""","""2025-08-06T00:44:50.543Z"""
2880,XLI,"""2025-08-05T04:00:00.000Z""",30.02,-0.2658,-0.2126,0.0662,1.6034,-0.7224,-3.3904,-1.4412,-1.7281,-1.4946,-1.6509,-0.4545,-1.5382,-1.4036,HOLD,0.47,20,good,"""2025-08-06T00:44:50.543Z""","""2025-08-06T00:44:50.543Z"""
2881,XLK,"""2023-10-04T04:00:00.000Z""",34.5,-1.3004,-1.0403,0.1429,4.3986,-1.031,-3.3267,-1.0607,-1.6722,-1.0237,-1.4004,-0.6496,-1.1768,-1.1919,HOLD,0.4,20,limited,"""2025-08-06T00:44:50.547Z""","""2025-08-06T00:44:50.547Z"""
2882,XLK,"""2023-10-05T04:00:00.000Z""",39.91,-1.3952,-1.1161,0.2305,4.4605,0.5641,-2.5657,-0.621,-1.5358,-0.674,-1.3135,0.6047,-0.8095,-0.7619,HOLD,0.25,20,limited,"""2025-08-06T00:44:50.547Z""","""2025-08-06T00:44:50.547Z"""
2883,XLK,"""2023-10-06T04:00:00.000Z""",32.85,-1.5723,-1.2579,0.1704,4.2734,-0.7529,-2.9023,-1.0371,-1.4755,-0.8301,-1.3855,-0.3319,-0.8932,-1.0303,HOLD,0.34,20,limited,"""2025-08-06T00:44:50.548Z""","""2025-08-06T00:44:50.548Z"""
2884,XLK,"""2023-10-09T04:00:00.000Z""",39.49,-1.3358,-1.0687,0.4449,3.1616,2.2811,-0.4233,-0.461,-1.1981,0.3844,-2.3187,2.0904,0.3494,-0.2405,HOLD,0.06,20,limited,"""2025-08-06T00:44:50.549Z""","""2025-08-06T00:44:50.549Z"""
2885,XLK,"""2023-10-10T04:00:00.000Z""",55.35,-0.9295,-0.7436,0.6503,3.4715,1.2843,1.0163,0.9567,-0.8405,1.4939,-1.8009,1.1463,1.3293,0.3779,HOLD,0.09,20,limited,"""2025-08-06T00:44:50.549Z""","""2025-08-06T00:44:50.549Z"""
2886,XLK,"""2023-10-11T04:00:00.000Z""",45.65,-0.8694,-0.6955,0.4233,3.3008,-1.6563,-0.4693,0.2003,-0.7226,0.4886,-1.8099,-1.1572,0.5896,-0.3529,HOLD,0.09,20,limited,"""2025-08-06T00:44:50.550Z""","""2025-08-06T00:44:50.550Z"""
2887,XLK,"""2023-10-12T04:00:00.000Z""",45.13,-0.767,-0.6136,0.4892,2.9771,0.2849,-0.0623,0.2397,-0.5677,0.9149,-1.9101,0.3149,0.9294,0.0044,HOLD,0.0,20,limited,"""2025-08-06T00:44:50.550Z""","""2025-08-06T00:44:50.550Z"""
2888,XLK,"""2023-10-13T04:00:00.000Z""",51.85,-0.4506,-0.3605,0.7358,3.1706,1.4203,1.3552,0.97,-0.2091,2.0268,-1.5147,1.0934,1.736,0.6804,HOLD,0.23,20,limited,"""2025-08-06T00:44:50.551Z""","""2025-08-06T00:44:50.551Z"""
2889,XLK,"""2023-10-16T04:00:00.000Z""",60.62,-0.0835,-0.0668,0.8694,3.7747,0.7027,2.0839,1.8475,0.2581,2.3281,-0.786,0.5562,2.0123,1.0817,HOLD,0.36,20,limited,"""2025-08-06T00:44:50.551Z""","""2025-08-06T00:44:50.551Z"""
2890,XLK,"""2023-10-17T04:00:00.000Z""",60.98,0.2888,0.231,0.989,4.4273,0.5123,2.636,1.8538,0.848,2.4364,-0.0779,0.4183,2.1403,1.3099,HOLD,0.44,20,limited,"""2025-08-06T00:44:50.552Z""","""2025-08-06T00:44:50.552Z"""
2891,XLK,"""2023-10-18T04:00:00.000Z""",54.93,0.3482,0.2786,0.7084,4.5442,-1.3933,1.1448,1.1659,1.0747,1.1989,0.0663,-1.3184,1.1811,0.667,HOLD,0.22,20,calculated,"""2025-08-06T00:44:50.552Z""","""2025-08-06T00:44:50.552Z"""
2892,XLK,"""2023-10-19T04:00:00.000Z""",55.44,0.1587,0.127,0.4545,4.2858,-1.4327,-0.2479,1.1339,0.9487,0.2123,-0.1679,-1.2173,0.4041,0.3935,HOLD,0.1,20,calculated,"""2025-08-06T00:44:50.553Z""","""2025-08-06T00:44:50.553Z"""
2893,XLK,"""2023-10-20T04:00:00.000Z""",50.27,-0.0378,-0.0303,0.4164,4.2783,-0.2897,-0.4456,0.6066,0.7838,0.0624,-0.1262,-0.1809,0.2876,0.346,HOLD,0.09,20,calculated,"""2025-08-06T00:44:50.553Z""","""2025-08-06T00:44:50.553Z"""
2894,XLK,"""2023-10-23T04:00:00.000Z""",47.74,-0.3613,-0.2891,0.2442,4.4098,-1.067,-1.3866,0.3596,0.3719,-0.5757,0.0779,-0.8264,-0.2148,-0.0411,HOLD,0.01,20,calculated,"""2025-08-06T00:44:50.554Z""","""2025-08-06T00:44:50.554Z"""
2895,XLK,"""2023-10-24T04:00:00.000Z""",53.16,-0.5245,-0.4196,0.3471,4.1965,0.5468,-0.8335,0.8254,0.1508,-0.2401,-0.0782,0.5025,0.0277,0.2784,HOLD,0.07,20,calculated,"""2025-08-06T00:44:50.554Z""","""2025-08-06T00:44:50.554Z"""
2896,XLK,"""2023-10-25T04:00:00.000Z""",51.24,-0.6472,-0.5177,0.3538,4.1252,-0.005,-0.8045,0.5895,-0.027,-0.2582,-0.0441,0.0212,-0.0027,0.1004,HOLD,0.03,20,calculated,"""2025-08-06T00:44:50.555Z""","""2025-08-06T00:44:50.555Z"""
2897,XLK,"""2023-10-26T04:00:00.000Z""",58.12,-0.542,-0.4336,0.5703,3.6636,1.2237,0.3878,1.1349,0.1773,0.5406,-0.6778,1.0551,0.5986,0.5595,HOLD,0.19,20,calculated,"""2025-08-06T00:44:50.555Z""","""2025-08-06T00:44:50.555Z"""
2898,XLK,"""2023-10-27T04:00:00.000Z""",48.72,-0.5133,-0.4107,0.4869,3.6832,-0.3731,-0.0691,0.1179,0.203,0.1213,-0.5741,-0.4294,0.2556,0.0022,HOLD,0.0,20,calculated,"""2025-08-06T00:44:50.556Z""","""2025-08-06T00:44:50.556Z"""
2899,XLK,"""2023-10-30T04:00:00.000Z""",34.53,-0.9014,-0.7211,0.0581,4.2643,-2.6067,-2.5659,-1.4915,-0.5043,-1.6267,0.6169,-2.1052,-1.268,-1.1238,HOLD,0.37,20,calculated,"""2025-08-06T00:44:50.556Z""","""2025-08-06T00:44:50.556Z"""
2900,XLK,"""2023-10-31T04:00:00.000Z""",49.3,-0.8234,-0.6588,0.4551,4.2755,2.3894,-0.2592,0.0974,-0.3874,-0.0294,0.6442,1.8085,0.0813,0.2669,HOLD,0.07,20,calculated,"""2025-08-06T00:44:50.557Z""","""2025-08-06T00:44:50.557Z"""
2901,XLK,"""2023-11-01T04:00:00.000Z""",47.7,-0.7793,-0.6234,0.4122,4.303,-0.1653,-0.4882,-0.1884,-0.3688,-0.2824,0.7151,-0.1861,-0.1715,-0.1552,HOLD,0.04,20,calculated,"""2025-08-06T00:44:50.557Z""","""2025-08-06T00:44:50.557Z"""
2902,XLK,"""2023-11-02T04:00:00.000Z""",42.21,-0.7231,-0.5785,0.4177,4.1311,0.0803,-0.4488,-0.932,-0.3471,-0.3087,0.4081,0.0243,-0.2352,-0.3451,HOLD,0.09,20,calculated,"""2025-08-06T00:44:50.558Z""","""2025-08-06T00:44:50.558Z"""
2903,XLK,"""2023-11-03T04:00:00.000Z""",39.39,-0.6516,-0.5213,0.4196,3.6398,0.1203,-0.4125,-1.4635,-0.3349,-0.3772,-0.5555,0.0217,-0.3436,-0.5929,HOLD,0.2,20,calculated,"""2025-08-06T00:44:50.558Z""","""2025-08-06T00:44:50.558Z"""
2904,XLK,"""2023-11-06T04:00:00.000Z""",45.89,-0.2707,-0.2166,0.7821,3.0951,1.9924,1.4993,-0.6057,0.4711,1.2483,-1.674,1.5424,1.1825,0.3358,HOLD,0.08,20,calculated,"""2025-08-06T00:44:50.559Z""","""2025-08-06T00:44:50.559Z"""
2905,XLK,"""2023-11-07T04:00:00.000Z""",51.95,0.0587,0.047,0.8077,3.2837,0.1718,1.6577,0.3378,1.1931,1.2854,-1.237,0.1231,1.2537,0.5957,HOLD,0.2,20,calculated,"""2025-08-06T00:44:50.559Z""","""2025-08-06T00:44:50.559Z"""
2906,XLK,"""2023-11-08T04:00:00.000Z""",62.37,0.4797,0.3837,0.9298,4.1047,1.0045,2.5243,1.6812,1.9553,1.6079,0.3651,0.7293,1.7004,1.4663,HOLD,0.49,20,calculated,"""2025-08-06T00:44:50.559Z""","""2025-08-06T00:44:50.559Z"""
2907,XLK,"""2023-11-09T04:00:00.000Z""",57.97,0.6125,0.49,0.7095,4.314,-1.1643,1.2531,0.9543,1.9422,0.6297,0.7397,-1.0415,0.6873,0.8051,HOLD,0.27,20,calculated,"""2025-08-06T00:44:50.560Z""","""2025-08-06T00:44:50.560Z"""
2908,XLK,"""2023-11-10T04:00:00.000Z""",68.12,1.0016,0.8013,0.9564,4.868,1.7964,2.9725,2.0166,2.2653,1.5319,1.8585,1.387,1.7693,1.8711,BUY,0.94,20,calculated,"""2025-08-06T00:44:50.561Z""","""2025-08-06T00:44:50.561Z"""
2909,XLK,"""2023-11-13T04:00:00.000Z""",61.36,1.1092,0.8874,0.7777,4.9505,-1.1234,1.8124,1.1586,2.0746,0.8586,1.774,-0.9138,0.9876,1.0762,HOLD,0.36,20,calculated,"""2025-08-06T00:44:50.561Z""","""2025-08-06T00:44:50.561Z"""
2910,XLK,"""2023-11-14T04:00:00.000Z""",59.77,1.1194,0.8955,0.7329,4.8683,-0.3755,1.4727,0.9755,1.8547,0.7804,1.4699,-0.2761,0.832,1.0134,HOLD,0.34,20,calculated,"""2025-08-06T00:44:50.562Z""","""2025-08-06T00:44:50.562Z"""
2911,XLK,"""2023-11-15T04:00:00.000Z""",58.65,1.2455,0.9964,0.8356,5.0627,0.8027,2.2156,0.8004,1.8201,1.1665,1.705,0.6003,1.2896,1.2196,HOLD,0.41,20,calculated,"""2025-08-06T00:44:50.562Z""","""2025-08-06T00:44:50.562Z"""
2912,XLK,"""2023-11-16T04:00:00.000Z""",64.17,1.5734,1.2587,0.9771,5.5592,1.481,3.5039,1.3647,1.9544,1.5516,2.203,1.0537,1.8765,1.6285,BUY,0.81,20,calculated,"""2025-08-06T00:44:50.563Z""","""2025-08-06T00:44:50.563Z"""
2913,XLK,"""2023-11-17T04:00:00.000Z""",73.11,1.6967,1.3573,0.8379,4.6894,-0.6938,2.5849,2.0284,1.8184,0.9086,0.6916,-0.7421,1.16,1.1718,HOLD,0.39,20,calculated,"""2025-08-06T00:44:50.563Z""","""2025-08-06T00:44:50.563Z"""
2914,XLK,"""2023-11-20T04:00:00.000Z""",73.44,2.1728,1.7382,1.0485,5.3892,2.4092,4.6673,1.7791,1.989,1.5553,1.6467,1.6132,2.0932,1.7913,BUY,0.9,20,calculated,"""2025-08-06T00:44:50.564Z""","""2025-08-06T00:44:50.564Z"""
2915,XLK,"""2023-11-21T04:00:00.000Z""",65.21,2.2187,1.775,0.7968,5.0578,-1.7832,2.5441,0.9049,1.762,0.5112,1.0385,-1.5192,0.7845,0.6978,HOLD,0.23,20,calculated,"""2025-08-06T00:44:50.564Z""","""2025-08-06T00:44:50.564Z"""
2916,XLK,"""2023-11-22T04:00:00.000Z""",59.26,1.9909,1.5927,0.6083,4.3959,-1.4323,0.8971,0.3037,1.3805,-0.3012,0.024,-1.1626,-0.2366,0.1802,HOLD,0.05,20,calculated,"""2025-08-06T00:44:50.565Z""","""2025-08-06T00:44:50.565Z"""
2917,XLK,"""2023-11-23T04:00:00.000Z""",60.73,1.9094,1.5275,0.6784,3.5661,0.729,1.4769,0.4293,1.1764,-0.0334,-1.2091,0.4104,0.0825,0.3453,HOLD,0.09,20,calculated,"""2025-08-06T00:44:50.565Z""","""2025-08-06T00:44:50.565Z"""
2918,XLK,"""2023-11-24T04:00:00.000Z""",60.51,2.1261,1.7009,0.8579,3.7633,1.8286,3.0601,0.3562,1.2385,0.6418,-0.9258,1.096,0.9499,0.6618,HOLD,0.22,20,calculated,"""2025-08-06T00:44:50.566Z""","""2025-08-06T00:44:50.566Z"""
2919,XLK,"""2023-11-27T04:00:00.000Z""",60.53,2.3012,1.8409,0.8663,3.9024,0.1753,2.8292,0.2675,1.2755,0.6416,-0.6815,-0.1884,0.7712,0.4627,HOLD,0.12,20,calculated,"""2025-08-06T00:44:50.566Z""","""2025-08-06T00:44:50.566Z"""
2920,XLK,"""2023-11-28T04:00:00.000Z""",57.68,2.3946,1.9156,0.8218,4.0906,-0.1041,2.4355,-0.0919,1.2503,0.3285,-0.3867,-0.333,0.4095,0.2912,HOLD,0.07,20,calculated,"""2025-08-06T00:44:50.567Z""","""2025-08-06T00:44:50.567Z"""
2921,XLK,"""2023-11-29T04:00:00.000Z""",59.35,2.3232,1.8585,0.7091,3.7455,-0.696,1.4674,0.0311,1.0958,-0.4391,-0.8405,-0.8029,-0.4498,-0.0336,HOLD,0.01,20,good,"""2025-08-06T00:44:50.567Z""","""2025-08-06T00:44:50.567Z"""
2922,XLK,"""2023-11-30T04:00:00.000Z""",53.56,2.2176,1.7741,0.6727,3.745,-0.1383,1.0845,-0.7826,0.922,-0.8626,-0.801,-0.3251,-0.9292,-0.3163,HOLD,0.08,20,good,"""2025-08-06T00:44:50.567Z""","""2025-08-06T00:44:50.568Z"""
2923,XLK,"""2023-12-01T04:00:00.000Z""",53.58,1.9246,1.5397,0.4598,3.5203,-1.1077,-0.2125,-1.0539,0.5288,-2.5219,-1.1044,-1.0535,-2.199,-0.9979,HOLD,0.33,20,good,"""2025-08-06T00:44:50.568Z""","""2025-08-06T00:44:50.568Z"""
2924,XLK,"""2023-12-04T04:00:00.000Z""",54.98,1.6699,1.3359,0.4376,3.1084,-0.0193,-0.3119,-1.0289,0.0936,-2.2075,-1.6925,-0.0926,-1.9825,-0.9463,HOLD,0.32,20,good,"""2025-08-06T00:44:50.569Z""","""2025-08-06T00:44:50.569Z"""
2925,XLK,"""2023-12-05T04:00:00.000Z""",56.55,1.6627,1.3302,0.673,2.8754,1.2797,0.8269,-0.8334,-0.0437,-0.6226,-1.9021,0.9565,-0.9478,-0.4542,HOLD,0.11,20,good,"""2025-08-06T00:44:50.569Z""","""2025-08-06T00:44:50.569Z"""
2926,XLK,"""2023-12-06T04:00:00.000Z""",53.96,1.7514,1.4011,0.7846,2.9795,0.6771,1.3874,-1.1905,0.0007,0.1496,-1.5735,0.4669,-0.4297,-0.4053,HOLD,0.1,20,good,"""2025-08-06T00:44:50.570Z""","""2025-08-06T00:44:50.570Z"""
2927,XLK,"""2023-12-07T04:00:00.000Z""",59.37,1.9222,1.5378,0.8985,3.1549,0.7199,1.8988,-0.2377,0.2514,0.8313,-1.2268,0.4351,-0.027,0.068,HOLD,0.02,20,good,"""2025-08-06T00:44:50.570Z""","""2025-08-06T00:44:50.570Z"""
2928,XLK,"""2023-12-08T04:00:00.000Z""",60.17,2.4768,1.9815,1.1907,4.48,2.6097,4.2877,-0.0239,1.4673,2.3422,0.413,1.9345,1.8052,1.2241,HOLD,0.41,20,good,"""2025-08-06T00:44:50.571Z""","""2025-08-06T00:44:50.571Z"""
2929,XLK,"""2023-12-11T04:00:00.000Z""",66.38,2.789,2.2312,1.0097,5.1851,-0.5407,3.428,1.0668,2.0205,1.1883,1.248,-0.7009,1.0344,1.0732,HOLD,0.36,20,good,"""2025-08-06T00:44:50.571Z""","""2025-08-06T00:44:50.571Z"""
2930,XLK,"""2023-12-12T04:00:00.000Z""",75.82,3.0425,2.434,0.9793,5.4,0.235,3.3448,2.2632,2.3313,0.9328,1.4238,-0.0736,0.8853,1.5084,BUY,0.75,20,good,"""2025-08-06T00:44:50.572Z""","""2025-08-06T00:44:50.572Z"""
2931,XLK,"""2023-12-13T04:00:00.000Z""",73.74,3.1977,2.5581,0.9163,5.5526,-0.0506,3.0111,1.6861,2.3387,0.5651,1.5181,-0.2806,0.598,1.2605,HOLD,0.42,20,good,"""2025-08-06T00:44:50.572Z""","""2025-08-06T00:44:50.572Z"""
2932,XLK,"""2023-12-14T04:00:00.000Z""",69.73,3.3586,2.6869,0.9155,6.0126,0.4369,3.2313,1.0366,2.2524,0.5845,1.9265,0.184,0.7796,1.2081,HOLD,0.4,20,good,"""2025-08-06T00:44:50.573Z""","""2025-08-06T00:44:50.573Z"""
2933,XLK,"""2023-12-15T04:00:00.000Z""",70.95,3.5381,2.8305,0.9231,6.5253,0.5266,3.4814,1.2504,2.1817,0.5974,2.1005,0.2125,0.9155,1.2811,HOLD,0.43,20,good,"""2025-08-06T00:44:50.573Z""","""2025-08-06T00:44:50.573Z"""
2934,XLK,"""2023-12-18T04:00:00.000Z""",67.27,3.5363,2.8291,0.8182,6.7258,-0.583,2.7396,0.8082,1.8617,0.0977,2.0281,-0.7024,0.4785,0.8274,HOLD,0.28,20,good,"""2025-08-06T00:44:50.574Z""","""2025-08-06T00:44:50.574Z"""
2935,XLK,"""2023-12-19T04:00:00.000Z""",70.08,3.4428,2.7542,0.7555,6.6457,-0.2978,2.2205,1.1634,1.5094,-0.244,1.7468,-0.5459,0.0737,0.7318,HOLD,0.24,20,good,"""2025-08-06T00:44:50.574Z""","""2025-08-06T00:44:50.574Z"""
2936,XLK,"""2023-12-20T04:00:00.000Z""",72.63,3.4148,2.7319,0.787,6.4992,0.4871,2.4079,1.3748,1.3116,-0.1205,1.4563,0.2088,0.1683,0.8473,HOLD,0.28,20,good,"""2025-08-06T00:44:50.575Z""","""2025-08-06T00:44:50.575Z"""
2937,XLK,"""2023-12-21T04:00:00.000Z""",82.48,3.3971,2.7177,0.7893,5.7707,0.2469,2.3743,2.2434,1.1589,-0.1414,0.8198,-0.0439,0.1043,0.9152,HOLD,0.31,20,good,"""2025-08-06T00:44:50.575Z""","""2025-08-06T00:44:50.575Z"""
2938,XLK,"""2023-12-22T04:00:00.000Z""",83.56,3.4258,2.7407,0.8113,4.6732,0.4653,2.6307,1.9958,1.0857,0.002,-0.0431,0.3214,0.3398,0.8486,HOLD,0.28,20,good,"""2025-08-06T00:44:50.575Z""","""2025-08-06T00:44:50.575Z"""
2939,XLK,"""2023-12-25T04:00:00.000Z""",83.29,3.5952,2.8761,0.8863,4.1349,1.058,3.448,1.7073,1.2024,0.438,-0.4657,1.0014,0.9843,0.9952,HOLD,0.33,20,good,"""2025-08-06T00:44:50.576Z""","""2025-08-06T00:44:50.576Z"""
2940,XLK,"""2023-12-26T04:00:00.000Z""",85.68,4.0562,3.245,1.0205,4.6315,2.0803,5.209,1.6973,1.6279,1.1302,-0.1057,1.935,2.0539,1.4859,HOLD,0.5,20,good,"""2025-08-06T00:44:50.576Z""","""2025-08-06T00:44:50.576Z"""
2941,XLK,"""2023-12-27T04:00:00.000Z""",77.53,4.2181,3.3745,0.8833,4.4629,-0.8451,3.9459,0.842,1.6154,0.3024,-0.2677,-1.3507,1.024,0.5327,HOLD,0.18,20,good,"""2025-08-06T00:44:50.577Z""","""2025-08-06T00:44:50.577Z"""
2942,XLK,"""2023-12-28T04:00:00.000Z""",72.44,4.4021,3.5217,0.8943,5.1113,0.586,4.1429,0.2902,1.6214,0.3079,0.1907,0.2116,1.0544,0.6803,HOLD,0.23,20,good,"""2025-08-06T00:44:50.577Z""","""2025-08-06T00:44:50.577Z"""
2943,XLK,"""2023-12-29T04:00:00.000Z""",67.05,4.2823,3.4259,0.7583,5.0751,-1.1828,2.5156,-0.3319,1.3375,-0.6625,0.1029,-1.7646,-0.2408,-0.1265,HOLD,0.03,20,good,"""2025-08-06T00:44:50.578Z""","""2025-08-06T00:44:50.578Z"""
2944,XLK,"""2024-01-01T04:00:00.000Z""",72.86,4.525,3.62,0.954,5.6957,2.1571,4.2103,0.203,1.4973,0.6264,0.5372,1.7114,1.1371,0.9432,HOLD,0.31,20,good,"""2025-08-06T00:44:50.578Z""","""2025-08-06T00:44:50.578Z"""
2945,XLK,"""2024-01-02T04:00:00.000Z""",71.64,4.6213,3.697,0.8976,5.9204,-0.2317,3.533,-0.0236,1.5147,0.038,0.6612,-0.6856,0.3996,0.3817,HOLD,0.1,20,good,"""2025-08-06T00:44:50.579Z""","""2025-08-06T00:44:50.579Z"""
2946,XLK,"""2024-01-03T04:00:00.000Z""",62.08,4.3848,3.5078,0.7149,5.7364,-1.4241,1.7398,-1.3741,1.1591,-1.6181,0.4039,-1.679,-1.6667,-0.6746,HOLD,0.22,20,good,"""2025-08-06T00:44:50.579Z""","""2025-08-06T00:44:50.579Z"""
2947,XLK,"""2024-01-04T04:00:00.000Z""",56.56,4.0083,3.2066,0.5963,5.5609,-0.7868,0.6998,-2.029,0.5525,-2.2163,0.0942,-0.9727,-2.4546,-1.0835,HOLD,0.36,20,good,"""2025-08-06T00:44:50.580Z""","""2025-08-06T00:44:50.580Z"""
2948,XLK,"""2024-01-05T04:00:00.000Z""",60.56,3.7355,2.9884,0.6327,5.1728,0.3808,0.9508,-1.5151,-0.0254,-1.8811,-0.4881,0.2673,-1.8991,-0.8659,HOLD,0.29,20,good,"""2025-08-06T00:44:50.580Z""","""2025-08-06T00:44:50.580Z"""
2949,XLK,"""2024-01-08T04:00:00.000Z""",54.25,3.1737,2.5389,0.3774,4.7709,-1.7095,-0.8458,-2.0324,-1.2273,-2.9735,-0.9959,-1.8017,-2.6859,-1.8994,SELL,0.95,20,good,"""2025-08-06T00:44:50.581Z""","""2025-08-06T00:44:50.581Z"""
2950,XLK,"""2024-01-09T04:00:00.000Z""",55.87,2.8712,2.297,0.504,4.3257,0.99,0.0268,-1.6128,-1.7827,-1.8326,-1.4424,0.8651,-1.7572,-1.314,HOLD,0.44,20,good,"""2025-08-06T00:44:50.581Z""","""2025-08-06T00:44:50.581Z"""
2951,XLK,"""2024-01-10T04:00:00.000Z""",57.35,2.7323,2.1859,0.5976,3.8315,0.7374,0.6153,-1.3018,-1.8815,-1.1159,-1.7928,0.5717,-1.2222,-1.1789,HOLD,0.39,20,good,"""2025-08-06T00:44:50.582Z""","""2025-08-06T00:44:50.582Z"""
2952,XLK,"""2024-01-11T04:00:00.000Z""",56.11,2.5996,2.0797,0.5869,3.4251,0.0402,0.5264,-1.2989,-1.8822,-1.0688,-1.9279,-0.0929,-1.1567,-1.278,HOLD,0.43,20,good,"""2025-08-06T00:44:50.582Z""","""2025-08-06T00:44:50.582Z"""
